Mn,Fe,Co,log(Preexponential Factor) (Ω·cm2·K-1)
0.81124498,0.148594378,0.040160643,-10.57928844
0.807228916,0.148594378,0.044176707,-10.57928844
0.803212851,0.148594378,0.048192771,-10.57928844
0.799196787,0.148594378,0.052208835,-10.57928844
0.795180723,0.148594378,0.0562249,-10.57928844
0.791164659,0.148594378,0.060240964,-10.57928844
0.787148594,0.148594378,0.064257028,-10.57928844
0.78313253,0.148594378,0.068273092,-10.57928844
0.779116466,0.148594378,0.072289157,-10.57928844
0.775100402,0.148594378,0.076305221,-10.57928844
0.771084337,0.148594378,0.080321285,-10.57928844
0.767068273,0.148594378,0.084337349,-10.57928844
0.763052209,0.148594378,0.088353414,-10.57928844
0.759036145,0.148594378,0.092369478,-10.57928844
0.75502008,0.148594378,0.096385542,-10.57928844
0.751004016,0.148594378,0.100401606,-10.57928844
0.746987952,0.148594378,0.104417671,-10.57928844
0.742971888,0.148594378,0.108433735,-10.57928844
0.738955823,0.148594378,0.112449799,-10.57928844
0.734939759,0.148594378,0.116465863,-10.57928844
0.730923695,0.148594378,0.120481928,-10.57928844
0.726907631,0.148594378,0.124497992,-10.57928844
0.722891566,0.148594378,0.128514056,-10.57928844
0.718875502,0.148594378,0.13253012,-10.57928844
0.714859438,0.148594378,0.136546185,-10.56994198
0.710843373,0.148594378,0.140562249,-10.56994198
0.706827309,0.148594378,0.144578313,-10.56994198
0.702811245,0.148594378,0.148594378,-10.56994198
0.698795181,0.148594378,0.152610442,-10.56994198
0.694779116,0.148594378,0.156626506,-10.56994198
0.690763052,0.148594378,0.16064257,-10.56994198
0.686746988,0.148594378,0.164658635,-10.56994198
0.682730924,0.148594378,0.168674699,-10.5696063
0.678714859,0.148594378,0.172690763,-10.5696063
0.674698795,0.148594378,0.176706827,-10.5696063
0.670682731,0.148594378,0.180722892,-10.5696063
0.666666667,0.148594378,0.184738956,-10.56954048
0.662650602,0.148594378,0.18875502,-10.55867012
0.658634538,0.148594378,0.192771084,-10.44364924
0.654618474,0.148594378,0.196787149,-10.30918832
0.65060241,0.148594378,0.200803213,-10.02135677
0.646586345,0.148594378,0.204819277,-9.236903302
0.642570281,0.148594378,0.208835341,-9.124875138
0.638554217,0.148594378,0.212851406,-9.050109586
0.634538153,0.148594378,0.21686747,-9.045191716
0.630522088,0.148594378,0.220883534,-8.849687106
0.626506024,0.148594378,0.224899598,-8.816339554
0.62248996,0.148594378,0.228915663,-8.806287279
0.618473896,0.148594378,0.232931727,-8.698517105
0.614457831,0.148594378,0.236947791,-8.677121794
0.610441767,0.148594378,0.240963855,-8.572605994
0.606425703,0.148594378,0.24497992,-8.562237258
0.602409639,0.148594378,0.248995984,-8.551939086
0.598393574,0.148594378,0.253012048,-8.522012037
0.59437751,0.148594378,0.257028112,-8.502684336
0.590361446,0.148594378,0.261044177,-8.498478864
0.586345382,0.148594378,0.265060241,-8.486412832
0.582329317,0.148594378,0.269076305,-8.462467727
0.578313253,0.148594378,0.273092369,-8.458352498
0.574297189,0.148594378,0.277108434,-8.426334129
0.570281124,0.148594378,0.281124498,-8.420887141
0.56626506,0.148594378,0.285140562,-8.423480216
0.562248996,0.148594378,0.289156627,-8.428963141
0.558232932,0.148594378,0.293172691,-8.436905741
0.554216867,0.148594378,0.297188755,-8.48578844
0.550200803,0.148594378,0.301204819,-8.518573411
0.546184739,0.148594378,0.305220884,-8.535047518
0.542168675,0.148594378,0.309236948,-8.61579267
0.53815261,0.148594378,0.313253012,-8.747626568
0.534136546,0.148594378,0.317269076,-8.839662032
0.530120482,0.148594378,0.321285141,-8.867005684
0.526104418,0.148594378,0.325301205,-8.864655961
0.522088353,0.148594378,0.329317269,-8.855706494
0.518072289,0.148594378,0.333333333,-8.863454194
0.514056225,0.148594378,0.337349398,-8.875400787
0.510040161,0.148594378,0.341365462,-8.893837759
0.506024096,0.148594378,0.345381526,-8.873431042
0.502008032,0.148594378,0.34939759,-8.901372083
0.497991968,0.148594378,0.353413655,-8.893390392
0.493975904,0.148594378,0.357429719,-8.842202314
0.489959839,0.148594378,0.361445783,-8.884520848
0.485943775,0.148594378,0.365461847,-8.81708356
0.481927711,0.148594378,0.369477912,-8.673567495
0.477911647,0.148594378,0.373493976,-8.607051696
0.473895582,0.148594378,0.37751004,-8.594335529
0.469879518,0.148594378,0.381526104,-8.585554742
0.465863454,0.148594378,0.385542169,-8.5490441
0.46184739,0.148594378,0.389558233,-8.535650567
0.457831325,0.148594378,0.393574297,-8.509146183
0.453815261,0.148594378,0.397590361,-8.487186141
0.449799197,0.148594378,0.401606426,-8.471898568
0.445783133,0.148594378,0.40562249,-8.477472931
0.441767068,0.148594378,0.409638554,-8.476180165
0.437751004,0.148594378,0.413654618,-8.475145349
0.43373494,0.148594378,0.417670683,-8.467606235
0.429718876,0.148594378,0.421686747,-8.474851087
0.425702811,0.148594378,0.425702811,-8.498027363
0.421686747,0.148594378,0.429718876,-8.500247733
0.417670683,0.148594378,0.43373494,-8.515585425
0.413654618,0.148594378,0.437751004,-8.514291598
0.409638554,0.148594378,0.441767068,-8.529772364
0.40562249,0.148594378,0.445783133,-8.590148104
0.401606426,0.148594378,0.449799197,-8.596805582
0.397590361,0.148594378,0.453815261,-8.646385369
0.393574297,0.148594378,0.457831325,-8.653798155
0.389558233,0.148594378,0.46184739,-8.678242414
0.385542169,0.148594378,0.465863454,-8.750787877
0.381526104,0.148594378,0.469879518,-8.861840732
0.37751004,0.148594378,0.473895582,-9.228944149
0.373493976,0.148594378,0.477911647,-9.375235181
0.369477912,0.148594378,0.481927711,-9.429295545
0.365461847,0.148594378,0.485943775,-9.49850527
0.361445783,0.148594378,0.489959839,-9.531229418
0.357429719,0.148594378,0.493975904,-9.56267452
0.353413655,0.148594378,0.497991968,-9.59234809
0.34939759,0.148594378,0.502008032,-9.630329686
0.345381526,0.148594378,0.506024096,-9.634850891
0.341365462,0.148594378,0.510040161,-9.670654865
0.337349398,0.148594378,0.514056225,-9.697717693
0.333333333,0.148594378,0.518072289,-9.758640439
0.329317269,0.148594378,0.522088353,-10.59352999
0.325301205,0.148594378,0.526104418,-10.84420474
0.321285141,0.148594378,0.530120482,-11.00364272
0.317269076,0.148594378,0.534136546,-11.44129864
0.313253012,0.148594378,0.53815261,-11.51605488
0.309236948,0.148594378,0.542168675,-11.51605488
0.305220884,0.148594378,0.546184739,-11.5227648
0.301204819,0.148594378,0.550200803,-11.54280381
0.297188755,0.148594378,0.554216867,-11.54280381
0.293172691,0.148594378,0.558232932,-11.58311152
0.289156627,0.148594378,0.562248996,-11.58984266
0.285140562,0.148594378,0.56626506,-11.59320383
0.281124498,0.148594378,0.570281124,-11.59320383
0.277108434,0.148594378,0.574297189,-11.60985455
0.273092369,0.148594378,0.578313253,-11.61654529
0.269076305,0.148594378,0.582329317,-11.61654529
0.265060241,0.148594378,0.586345382,-11.61645825
0.261044177,0.148594378,0.590361446,-11.61639568
0.257028112,0.148594378,0.59437751,-11.61633616
0.253012048,0.148594378,0.598393574,-11.61576823
0.248995984,0.148594378,0.602409639,-11.61507648
0.24497992,0.148594378,0.606425703,-11.61494512
0.240963855,0.148594378,0.610441767,-11.61442769
0.236947791,0.148594378,0.614457831,-11.61405365
0.232931727,0.148594378,0.618473896,-11.61310032
0.228915663,0.148594378,0.62248996,-11.61299632
0.224899598,0.148594378,0.626506024,-11.61248512
0.220883534,0.148594378,0.630522088,-11.61248512
0.21686747,0.148594378,0.634538153,-11.6121989
0.212851406,0.148594378,0.638554217,-11.61209764
0.208835341,0.148594378,0.642570281,-11.61201124
0.204819277,0.148594378,0.646586345,-11.61178222
0.200803213,0.148594378,0.65060241,-11.61169698
0.196787149,0.148594378,0.654618474,-11.61154336
0.192771084,0.148594378,0.658634538,-11.6115236
0.18875502,0.148594378,0.662650602,-11.61151134
0.184738956,0.148594378,0.666666667,-11.61151134
0.180722892,0.148594378,0.670682731,-11.61150669
0.176706827,0.148594378,0.674698795,-11.61150669
0.172690763,0.148594378,0.678714859,-11.61150669
0.168674699,0.148594378,0.682730924,-11.6115056
0.164658635,0.148594378,0.686746988,-11.6115056
0.16064257,0.148594378,0.690763052,-11.6115056
0.156626506,0.148594378,0.694779116,-11.6115056
0.152610442,0.148594378,0.698795181,-11.6115056
0.148594378,0.148594378,0.702811245,-11.6115056
0.144578313,0.148594378,0.706827309,-11.61150889
0.140562249,0.148594378,0.710843373,-11.61150889
0.136546185,0.148594378,0.714859438,-11.61151151
0.13253012,0.148594378,0.718875502,-11.60145821
0.128514056,0.148594378,0.722891566,-11.60149778
0.124497992,0.148594378,0.726907631,-11.60659474
0.120481928,0.148594378,0.730923695,-11.59653541
0.116465863,0.148594378,0.734939759,-11.59654183
0.112449799,0.148594378,0.738955823,-11.59150876
0.108433735,0.148594378,0.742971888,-11.586507
0.104417671,0.148594378,0.746987952,-11.59175915
0.100401606,0.148594378,0.751004016,-11.57672036
0.096385542,0.148594378,0.75502008,-11.54661057
0.092369478,0.148594378,0.759036145,-11.52152729
0.088353414,0.148594378,0.763052209,-11.55170566
0.084337349,0.148594378,0.767068273,-11.5667656
0.080321285,0.148594378,0.771084337,-11.5667656
0.076305221,0.148594378,0.775100402,-11.56174611
0.072289157,0.148594378,0.779116466,-11.5767692
0.068273092,0.148594378,0.78313253,-11.5767692
0.064257028,0.148594378,0.787148594,-11.5767692
0.060240964,0.148594378,0.791164659,-11.5767692
0.0562249,0.148594378,0.795180723,-11.5767692
0.052208835,0.148594378,0.799196787,-11.5767692
0.048192771,0.148594378,0.803212851,-11.5767692
0.044176707,0.148594378,0.807228916,-11.5767692
0.040160643,0.148594378,0.81124498,-11.5767692
0.036144578,0.148594378,0.815261044,-11.5767692
0.032128514,0.148594378,0.819277108,-11.5767692
0.02811245,0.148594378,0.823293173,-11.5767692
0.024096386,0.148594378,0.827309237,-11.5767692
0.020080321,0.148594378,0.831325301,-11.5767692
0.016064257,0.148594378,0.835341365,-11.5767692
0.012048193,0.148594378,0.83935743,-11.5767692
0.008032129,0.148594378,0.843373494,-11.5767692
0.004016064,0.148594378,0.847389558,-11.5767692
1.11E-16,0.148594378,0.851405622,-11.5767692
0.847389558,0.152610442,0,-10.57928844
0.843373494,0.152610442,0.004016064,-10.57928844
0.83935743,0.152610442,0.008032129,-10.57928844
0.835341365,0.152610442,0.012048193,-10.57928844
0.831325301,0.152610442,0.016064257,-10.57928844
0.827309237,0.152610442,0.020080321,-10.57928844
0.823293173,0.152610442,0.024096386,-10.57928844
0.819277108,0.152610442,0.02811245,-10.57928844
0.815261044,0.152610442,0.032128514,-10.57928844
0.81124498,0.152610442,0.036144578,-10.57928844
0.807228916,0.152610442,0.040160643,-10.57928844
0.803212851,0.152610442,0.044176707,-10.57928844
0.799196787,0.152610442,0.048192771,-10.57928844
0.795180723,0.152610442,0.052208835,-10.57928844
0.791164659,0.152610442,0.0562249,-10.57928844
0.787148594,0.152610442,0.060240964,-10.57928844
0.78313253,0.152610442,0.064257028,-10.57928844
0.779116466,0.152610442,0.068273092,-10.57928844
0.775100402,0.152610442,0.072289157,-10.57928844
0.771084337,0.152610442,0.076305221,-10.57928844
0.767068273,0.152610442,0.080321285,-10.57928844
0.763052209,0.152610442,0.084337349,-10.57928844
0.759036145,0.152610442,0.088353414,-10.57928844
0.75502008,0.152610442,0.092369478,-10.57928844
0.751004016,0.152610442,0.096385542,-10.57928844
0.746987952,0.152610442,0.100401606,-10.57928844
0.742971888,0.152610442,0.104417671,-10.57928844
0.738955823,0.152610442,0.108433735,-10.57928844
0.734939759,0.152610442,0.112449799,-10.57928844
0.730923695,0.152610442,0.116465863,-10.57928844
0.726907631,0.152610442,0.120481928,-10.57928844
0.722891566,0.152610442,0.124497992,-10.57928844
0.718875502,0.152610442,0.128514056,-10.57928844
0.714859438,0.152610442,0.13253012,-10.57928844
0.710843373,0.152610442,0.136546185,-10.56994198
0.706827309,0.152610442,0.140562249,-10.56994198
0.702811245,0.152610442,0.144578313,-10.56994198
0.698795181,0.152610442,0.148594378,-10.56994198
0.694779116,0.152610442,0.152610442,-10.56994198
0.690763052,0.152610442,0.156626506,-10.56994198
0.686746988,0.152610442,0.16064257,-10.56994198
0.682730924,0.152610442,0.164658635,-10.5696063
0.678714859,0.152610442,0.168674699,-10.5696063
0.674698795,0.152610442,0.172690763,-10.5696063
0.670682731,0.152610442,0.176706827,-10.5696063
0.666666667,0.152610442,0.180722892,-10.56954048
0.662650602,0.152610442,0.184738956,-10.56884497
0.658634538,0.152610442,0.18875502,-10.4600062
0.654618474,0.152610442,0.192771084,-10.33006873
0.65060241,0.152610442,0.196787149,-10.02135677
0.646586345,0.152610442,0.200803213,-9.241770574
0.642570281,0.152610442,0.204819277,-9.124875138
0.638554217,0.152610442,0.208835341,-9.050109586
0.634538153,0.152610442,0.212851406,-9.029598815
0.630522088,0.152610442,0.21686747,-8.843386592
0.626506024,0.152610442,0.220883534,-8.816339554
0.62248996,0.152610442,0.224899598,-8.806287279
0.618473896,0.152610442,0.228915663,-8.698517105
0.614457831,0.152610442,0.232931727,-8.677121794
0.610441767,0.152610442,0.236947791,-8.571693163
0.606425703,0.152610442,0.240963855,-8.556128821
0.602409639,0.152610442,0.24497992,-8.558393859
0.598393574,0.152610442,0.248995984,-8.526655572
0.59437751,0.152610442,0.253012048,-8.502794095
0.590361446,0.152610442,0.257028112,-8.502027166
0.586345382,0.152610442,0.261044177,-8.489954654
0.582329317,0.152610442,0.265060241,-8.464795092
0.578313253,0.152610442,0.269076305,-8.459539795
0.574297189,0.152610442,0.273092369,-8.413830912
0.570281124,0.152610442,0.277108434,-8.419069016
0.56626506,0.152610442,0.281124498,-8.412411802
0.562248996,0.152610442,0.285140562,-8.428378328
0.558232932,0.152610442,0.289156627,-8.436905741
0.554216867,0.152610442,0.293172691,-8.451337859
0.550200803,0.152610442,0.297188755,-8.487150787
0.546184739,0.152610442,0.301204819,-8.522704476
0.542168675,0.152610442,0.305220884,-8.535047518
0.53815261,0.152610442,0.309236948,-8.613985976
0.534136546,0.152610442,0.313253012,-8.748665739
0.530120482,0.152610442,0.317269076,-8.841188271
0.526104418,0.152610442,0.321285141,-8.870123392
0.522088353,0.152610442,0.325301205,-8.866877875
0.518072289,0.152610442,0.329317269,-8.863454194
0.514056225,0.152610442,0.333333333,-8.875400787
0.510040161,0.152610442,0.337349398,-8.893837759
0.506024096,0.152610442,0.341365462,-8.874855162
0.502008032,0.152610442,0.345381526,-8.906049919
0.497991968,0.152610442,0.34939759,-8.905857976
0.493975904,0.152610442,0.353413655,-8.931624456
0.489959839,0.152610442,0.357429719,-8.904764101
0.485943775,0.152610442,0.361445783,-8.890236003
0.481927711,0.152610442,0.365461847,-8.888280322
0.477911647,0.152610442,0.369477912,-8.680529395
0.473895582,0.152610442,0.373493976,-8.60889461
0.469879518,0.152610442,0.37751004,-8.589715186
0.465863454,0.152610442,0.381526104,-8.5490441
0.46184739,0.152610442,0.385542169,-8.549084945
0.457831325,0.152610442,0.389558233,-8.535650567
0.453815261,0.152610442,0.393574297,-8.48848053
0.449799197,0.152610442,0.397590361,-8.46542744
0.445783133,0.152610442,0.401606426,-8.457526351
0.441767068,0.152610442,0.40562249,-8.477472931
0.437751004,0.152610442,0.409638554,-8.468480881
0.43373494,0.152610442,0.413654618,-8.467606235
0.429718876,0.152610442,0.417670683,-8.474851087
0.425702811,0.152610442,0.421686747,-8.474851087
0.421686747,0.152610442,0.425702811,-8.500247733
0.417670683,0.152610442,0.429718876,-8.496971318
0.413654618,0.152610442,0.43373494,-8.514291598
0.409638554,0.152610442,0.437751004,-8.523975576
0.40562249,0.152610442,0.441767068,-8.529772364
0.401606426,0.152610442,0.445783133,-8.590148104
0.397590361,0.152610442,0.449799197,-8.646385369
0.393574297,0.152610442,0.453815261,-8.653798155
0.389558233,0.152610442,0.457831325,-8.670538745
0.385542169,0.152610442,0.46184739,-8.750787877
0.381526104,0.152610442,0.465863454,-8.859708517
0.37751004,0.152610442,0.469879518,-9.228944149
0.373493976,0.152610442,0.473895582,-9.363599489
0.369477912,0.152610442,0.477911647,-9.41580201
0.365461847,0.152610442,0.481927711,-9.476859092
0.361445783,0.152610442,0.485943775,-9.504999311
0.357429719,0.152610442,0.489959839,-9.540731299
0.353413655,0.152610442,0.493975904,-9.570038338
0.34939759,0.152610442,0.497991968,-9.630329686
0.345381526,0.152610442,0.502008032,-9.634850891
0.341365462,0.152610442,0.506024096,-9.670654865
0.337349398,0.152610442,0.510040161,-9.697717693
0.333333333,0.152610442,0.514056225,-9.660857925
0.329317269,0.152610442,0.518072289,-9.753885141
0.325301205,0.152610442,0.522088353,-10.62043688
0.321285141,0.152610442,0.526104418,-10.85447136
0.317269076,0.152610442,0.530120482,-11.01079719
0.313253012,0.152610442,0.534136546,-11.44131519
0.309236948,0.152610442,0.53815261,-11.51607143
0.305220884,0.152610442,0.542168675,-11.52278136
0.301204819,0.152610442,0.546184739,-11.52278136
0.297188755,0.152610442,0.550200803,-11.54282037
0.293172691,0.152610442,0.554216867,-11.57313211
0.289156627,0.152610442,0.558232932,-11.58985922
0.285140562,0.152610442,0.562248996,-11.59322039
0.281124498,0.152610442,0.56626506,-11.59322039
0.277108434,0.152610442,0.570281124,-11.60995948
0.273092369,0.152610442,0.574297189,-11.61656185
0.269076305,0.152610442,0.578313253,-11.61656185
