Mn,Fe,Co,log(k*)400ºC (cm/s)
0.096385542,0.449799197,0.453815261,-9.027132826
0.092369478,0.449799197,0.457831325,-9.027132826
0.088353414,0.449799197,0.46184739,-9.027685022
0.084337349,0.449799197,0.465863454,-9.027685022
0.080321285,0.449799197,0.469879518,-9.027685022
0.076305221,0.449799197,0.473895582,-9.027685022
0.072289157,0.449799197,0.477911647,-9.027685022
0.068273092,0.449799197,0.481927711,-9.027685022
0.064257028,0.449799197,0.485943775,-9.027685022
0.060240964,0.449799197,0.489959839,-9.027685022
0.0562249,0.449799197,0.493975904,-9.027685022
0.052208835,0.449799197,0.497991968,-9.027685022
0.048192771,0.449799197,0.502008032,-9.027685022
0.044176707,0.449799197,0.506024096,-9.027685022
0.040160643,0.449799197,0.510040161,-9.027685022
0.036144578,0.449799197,0.514056225,-9.027685022
0.032128514,0.449799197,0.518072289,-9.027105825
0.02811245,0.449799197,0.522088353,-9.025053453
0.024096386,0.449799197,0.526104418,-9.028258873
0.020080321,0.449799197,0.530120482,-9.033092805
0.016064257,0.449799197,0.534136546,-9.054194266
0.012048193,0.449799197,0.53815261,-9.057900959
0.008032129,0.449799197,0.542168675,-9.057900959
0.004016064,0.449799197,0.546184739,-9.057786576
1.11E-16,0.449799197,0.550200803,-9.055560683
0.546184739,0.453815261,0,-10.39786183
0.542168675,0.453815261,0.004016064,-10.40046608
0.53815261,0.453815261,0.008032129,-10.39434455
0.534136546,0.453815261,0.012048193,-10.38989514
0.530120482,0.453815261,0.016064257,-10.38778989
0.526104418,0.453815261,0.020080321,-10.37686364
0.522088353,0.453815261,0.024096386,-10.37677486
0.518072289,0.453815261,0.02811245,-10.37356858
0.514056225,0.453815261,0.032128514,-10.36596495
0.510040161,0.453815261,0.036144578,-10.34689796
0.506024096,0.453815261,0.040160643,-10.33813343
0.502008032,0.453815261,0.044176707,-10.33823385
0.497991968,0.453815261,0.048192771,-10.33300222
0.493975904,0.453815261,0.052208835,-10.33007007
0.489959839,0.453815261,0.0562249,-10.30430728
0.485943775,0.453815261,0.060240964,-10.30367348
0.481927711,0.453815261,0.064257028,-10.30369517
0.477911647,0.453815261,0.068273092,-10.30557433
0.473895582,0.453815261,0.072289157,-10.32724595
0.469879518,0.453815261,0.076305221,-10.33204487
0.465863454,0.453815261,0.080321285,-10.33163969
0.46184739,0.453815261,0.084337349,-10.33033489
0.457831325,0.453815261,0.088353414,-10.33661719
0.453815261,0.453815261,0.092369478,-10.35834288
0.449799197,0.453815261,0.096385542,-10.36419908
0.445783133,0.453815261,0.100401606,-10.36660427
0.441767068,0.453815261,0.104417671,-10.41459484
0.437751004,0.453815261,0.108433735,-10.43095256
0.43373494,0.453815261,0.112449799,-10.43532242
0.429718876,0.453815261,0.116465863,-10.47162536
0.425702811,0.453815261,0.120481928,-10.50055039
0.421686747,0.453815261,0.124497992,-10.49526325
0.417670683,0.453815261,0.128514056,-10.50092826
0.413654618,0.453815261,0.13253012,-10.50119147
0.409638554,0.453815261,0.136546185,-10.50156195
0.40562249,0.453815261,0.140562249,-10.50629258
0.401606426,0.453815261,0.144578313,-10.51166342
0.397590361,0.453815261,0.148594378,-10.54314025
0.393574297,0.453815261,0.152610442,-10.55355181
0.389558233,0.453815261,0.156626506,-10.5598448
0.385542169,0.453815261,0.16064257,-10.59483036
0.381526104,0.453815261,0.164658635,-10.60268411
0.37751004,0.453815261,0.168674699,-10.61519788
0.373493976,0.453815261,0.172690763,-10.61563992
0.369477912,0.453815261,0.176706827,-10.62336195
0.365461847,0.453815261,0.180722892,-10.63193437
0.361445783,0.453815261,0.184738956,-10.63358183
0.357429719,0.453815261,0.18875502,-10.63431326
0.353413655,0.453815261,0.192771084,-10.6353875
0.34939759,0.453815261,0.196787149,-10.63852337
0.345381526,0.453815261,0.200803213,-10.63792479
0.341365462,0.453815261,0.204819277,-10.63508399
0.337349398,0.453815261,0.208835341,-10.60871784
0.333333333,0.453815261,0.212851406,-10.59995036
0.329317269,0.453815261,0.21686747,-10.59141627
0.325301205,0.453815261,0.220883534,-10.58690423
0.321285141,0.453815261,0.224899598,-10.56712832
0.317269076,0.453815261,0.228915663,-10.54129594
0.313253012,0.453815261,0.232931727,-10.51932479
0.309236948,0.453815261,0.236947791,-10.51616947
0.305220884,0.453815261,0.240963855,-10.4498603
0.301204819,0.453815261,0.24497992,-10.43023756
0.297188755,0.453815261,0.248995984,-10.4218695
0.293172691,0.453815261,0.253012048,-10.32872148
0.289156627,0.453815261,0.257028112,-10.33076965
0.285140562,0.453815261,0.261044177,-10.29531086
0.281124498,0.453815261,0.265060241,-10.26067039
0.277108434,0.453815261,0.269076305,-10.17778463
0.273092369,0.453815261,0.273092369,-10.15693671
0.269076305,0.453815261,0.277108434,-10.04233042
0.265060241,0.453815261,0.281124498,-10.01832132
0.261044177,0.453815261,0.285140562,-10.00396979
0.257028112,0.453815261,0.289156627,-9.97440689
0.253012048,0.453815261,0.293172691,-9.933976458
0.248995984,0.453815261,0.297188755,-9.91142563
0.24497992,0.453815261,0.301204819,-9.829094837
0.240963855,0.453815261,0.305220884,-9.815244213
0.236947791,0.453815261,0.309236948,-9.779503194
0.232931727,0.453815261,0.313253012,-9.749742227
0.228915663,0.453815261,0.317269076,-9.691035191
0.224899598,0.453815261,0.321285141,-9.660240983
0.220883534,0.453815261,0.325301205,-9.645419618
0.21686747,0.453815261,0.329317269,-9.614118863
0.212851406,0.453815261,0.333333333,-9.594478414
0.208835341,0.453815261,0.337349398,-9.555775493
0.204819277,0.453815261,0.341365462,-9.517240155
0.200803213,0.453815261,0.345381526,-9.491124749
0.196787149,0.453815261,0.34939759,-9.3837654
0.192771084,0.453815261,0.353413655,-9.351430314
0.18875502,0.453815261,0.357429719,-9.326857112
0.184738956,0.453815261,0.361445783,-9.319216266
0.180722892,0.453815261,0.365461847,-9.298495124
0.176706827,0.453815261,0.369477912,-9.275255574
0.172690763,0.453815261,0.373493976,-9.267222469
0.168674699,0.453815261,0.37751004,-9.196436431
0.164658635,0.453815261,0.381526104,-9.119335981
0.16064257,0.453815261,0.385542169,-9.115197082
0.156626506,0.453815261,0.389558233,-9.095757447
0.152610442,0.453815261,0.393574297,-9.080848365
0.148594378,0.453815261,0.397590361,-9.076142404
0.144578313,0.453815261,0.401606426,-9.061319626
0.140562249,0.453815261,0.40562249,-9.061660632
0.136546185,0.453815261,0.409638554,-9.061665336
0.13253012,0.453815261,0.413654618,-9.051070047
0.128514056,0.453815261,0.417670683,-9.033601539
0.124497992,0.453815261,0.421686747,-9.027929191
0.120481928,0.453815261,0.425702811,-9.027929191
0.116465863,0.453815261,0.429718876,-9.029528036
0.112449799,0.453815261,0.43373494,-9.029543545
0.108433735,0.453815261,0.437751004,-9.027637029
0.104417671,0.453815261,0.441767068,-9.028426207
0.100401606,0.453815261,0.445783133,-9.028241608
0.096385542,0.453815261,0.449799197,-9.027390875
0.092369478,0.453815261,0.453815261,-9.027390875
0.088353414,0.453815261,0.457831325,-9.027390875
0.084337349,0.453815261,0.46184739,-9.027943071
0.080321285,0.453815261,0.465863454,-9.027943071
0.076305221,0.453815261,0.469879518,-9.027943071
0.072289157,0.453815261,0.473895582,-9.027943071
0.068273092,0.453815261,0.477911647,-9.027943071
0.064257028,0.453815261,0.481927711,-9.027943071
0.060240964,0.453815261,0.485943775,-9.027943071
0.0562249,0.453815261,0.489959839,-9.027943071
0.052208835,0.453815261,0.493975904,-9.027943071
0.048192771,0.453815261,0.497991968,-9.027943071
0.044176707,0.453815261,0.502008032,-9.027943071
0.040160643,0.453815261,0.506024096,-9.027943071
0.036144578,0.453815261,0.510040161,-9.027943071
0.032128514,0.453815261,0.514056225,-9.027943071
0.02811245,0.453815261,0.518072289,-9.027363874
0.024096386,0.453815261,0.522088353,-9.025311502
0.020080321,0.453815261,0.526104418,-9.028516922
0.016064257,0.453815261,0.530120482,-9.033350854
0.012048193,0.453815261,0.534136546,-9.054194266
0.008032129,0.453815261,0.53815261,-9.057900959
0.004016064,0.453815261,0.542168675,-9.057900959
1.11E-16,0.453815261,0.546184739,-9.057786576
0.542168675,0.457831325,0,-10.40620274
0.53815261,0.457831325,0.004016064,-10.4000812
0.534136546,0.457831325,0.008032129,-10.3956318
0.530120482,0.457831325,0.012048193,-10.39352654
0.526104418,0.457831325,0.016064257,-10.38260029
0.522088353,0.457831325,0.020080321,-10.38251152
0.518072289,0.457831325,0.024096386,-10.37930523
0.514056225,0.457831325,0.02811245,-10.37170161
0.510040161,0.457831325,0.032128514,-10.35263462
0.506024096,0.457831325,0.036144578,-10.34387008
0.502008032,0.457831325,0.040160643,-10.34571815
0.497991968,0.457831325,0.044176707,-10.33972449
0.493975904,0.457831325,0.048192771,-10.33679235
0.489959839,0.457831325,0.052208835,-10.31102956
0.485943775,0.457831325,0.0562249,-10.31039576
0.481927711,0.457831325,0.060240964,-10.31041744
0.477911647,0.457831325,0.064257028,-10.31229661
0.473895582,0.457831325,0.068273092,-10.33396822
0.469879518,0.457831325,0.072289157,-10.33876715
0.465863454,0.457831325,0.076305221,-10.33836197
0.46184739,0.457831325,0.080321285,-10.33705717
0.457831325,0.457831325,0.084337349,-10.34172362
0.453815261,0.457831325,0.088353414,-10.36344931
0.449799197,0.457831325,0.092369478,-10.36930552
0.445783133,0.457831325,0.096385542,-10.37171071
0.441767068,0.457831325,0.100401606,-10.41970127
0.437751004,0.457831325,0.104417671,-10.436059
0.43373494,0.457831325,0.108433735,-10.44042886
0.429718876,0.457831325,0.112449799,-10.4767318
0.425702811,0.457831325,0.116465863,-10.50565682
0.421686747,0.457831325,0.120481928,-10.50565682
0.417670683,0.457831325,0.124497992,-10.50370079
0.413654618,0.457831325,0.128514056,-10.50696931
0.409638554,0.457831325,0.13253012,-10.50841913
0.40562249,0.457831325,0.136546185,-10.50666838
0.401606426,0.457831325,0.140562249,-10.51383663
0.397590361,0.457831325,0.144578313,-10.5450849
0.393574297,0.457831325,0.148594378,-10.55865824
0.389558233,0.457831325,0.152610442,-10.56567458
0.385542169,0.457831325,0.156626506,-10.59380646
0.381526104,0.457831325,0.16064257,-10.60280755
0.37751004,0.457831325,0.164658635,-10.62125346
0.373493976,0.457831325,0.168674699,-10.62214674
0.369477912,0.457831325,0.172690763,-10.63000042
0.365461847,0.457831325,0.176706827,-10.63302214
0.361445783,0.457831325,0.180722892,-10.63612995
0.357429719,0.457831325,0.184738956,-10.63679289
0.353413655,0.457831325,0.18875502,-10.63913855
0.34939759,0.457831325,0.192771084,-10.64222156
0.345381526,0.457831325,0.196787149,-10.64247775
0.341365462,0.457831325,0.200803213,-10.64380317
0.337349398,0.457831325,0.204819277,-10.63829505
0.333333333,0.457831325,0.208835341,-10.61018126
0.329317269,0.457831325,0.212851406,-10.6025452
0.325301205,0.457831325,0.21686747,-10.58836765
0.321285141,0.457831325,0.220883534,-10.57299264
0.317269076,0.457831325,0.224899598,-10.56476711
0.313253012,0.457831325,0.228915663,-10.54088086
0.309236948,0.457831325,0.232931727,-10.51729342
0.305220884,0.457831325,0.236947791,-10.51391934
0.301204819,0.457831325,0.240963855,-10.44695264
0.297188755,0.457831325,0.24497992,-10.42793476
0.293172691,0.457831325,0.248995984,-10.41721409
0.289156627,0.457831325,0.253012048,-10.31835842
0.285140562,0.457831325,0.257028112,-10.33230683
0.281124498,0.457831325,0.261044177,-10.26763119
0.277108434,0.457831325,0.265060241,-10.24747128
0.273092369,0.457831325,0.269076305,-10.16570934
0.269076305,0.457831325,0.273092369,-10.13095644
0.265060241,0.457831325,0.277108434,-10.03373121
0.261044177,0.457831325,0.281124498,-10.00379232
0.257028112,0.457831325,0.285140562,-9.980003082
0.253012048,0.457831325,0.289156627,-9.933612499
0.248995984,0.457831325,0.293172691,-9.91701602
0.24497992,0.457831325,0.297188755,-9.908093301
0.240963855,0.457831325,0.301204819,-9.824774125
0.236947791,0.457831325,0.305220884,-9.807079921
0.232931727,0.457831325,0.309236948,-9.779503194
0.228915663,0.457831325,0.313253012,-9.715671983
0.224899598,0.457831325,0.317269076,-9.67024187
0.220883534,0.457831325,0.321285141,-9.660240983
0.21686747,0.457831325,0.325301205,-9.634511041
0.212851406,0.457831325,0.329317269,-9.594478414
0.208835341,0.457831325,0.333333333,-9.573495914
0.204819277,0.457831325,0.337349398,-9.542135651
0.200803213,0.457831325,0.341365462,-9.496999648
0.196787149,0.457831325,0.345381526,-9.390929151
0.192771084,0.457831325,0.34939759,-9.363671043
0.18875502,0.457831325,0.353413655,-9.332960229
0.184738956,0.457831325,0.357429719,-9.326857112
0.180722892,0.457831325,0.361445783,-9.317919449
0.176706827,0.457831325,0.365461847,-9.276917207
0.172690763,0.457831325,0.369477912,-9.2688493
0.168674699,0.457831325,0.373493976,-9.194563383
0.164658635,0.457831325,0.37751004,-9.12153858
0.16064257,0.457831325,0.381526104,-9.115197082
0.156626506,0.457831325,0.385542169,-9.093522471
0.152610442,0.457831325,0.389558233,-9.086070699
0.148594378,0.457831325,0.393574297,-9.079649702
0.144578313,0.457831325,0.397590361,-9.061319626
0.140562249,0.457831325,0.401606426,-9.061319626
0.136546185,0.457831325,0.40562249,-9.061660632
0.13253012,0.457831325,0.409638554,-9.051070047
0.128514056,0.457831325,0.413654618,-9.033601539
0.124497992,0.457831325,0.417670683,-9.027929191
0.120481928,0.457831325,0.421686747,-9.027929191
0.116465863,0.457831325,0.425702811,-9.027929191
0.112449799,0.457831325,0.429718876,-9.029528036
0.108433735,0.457831325,0.43373494,-9.027750651
0.104417671,0.457831325,0.437751004,-9.027637029
0.100401606,0.457831325,0.441767068,-9.028241608
0.096385542,0.457831325,0.445783133,-9.027390875
0.092369478,0.457831325,0.449799197,-9.027390875
0.088353414,0.457831325,0.453815261,-9.027390875
0.084337349,0.457831325,0.457831325,-9.027390875
0.080321285,0.457831325,0.46184739,-9.027943071
0.076305221,0.457831325,0.465863454,-9.027943071
0.072289157,0.457831325,0.469879518,-9.027943071
0.068273092,0.457831325,0.473895582,-9.027943071
0.064257028,0.457831325,0.477911647,-9.027943071
0.060240964,0.457831325,0.481927711,-9.027943071
0.0562249,0.457831325,0.485943775,-9.027943071
0.052208835,0.457831325,0.489959839,-9.027943071
0.048192771,0.457831325,0.493975904,-9.027943071
0.044176707,0.457831325,0.497991968,-9.027943071
0.040160643,0.457831325,0.502008032,-9.027943071
0.036144578,0.457831325,0.506024096,-9.027943071
0.032128514,0.457831325,0.510040161,-9.027943071
0.02811245,0.457831325,0.514056225,-9.027943071
0.024096386,0.457831325,0.518072289,-9.027363874
0.020080321,0.457831325,0.522088353,-9.025311502
0.016064257,0.457831325,0.526104418,-9.028516922
0.012048193,0.457831325,0.530120482,-9.033350854
0.008032129,0.457831325,0.534136546,-9.054194266
0.004016064,0.457831325,0.53815261,-9.057900959
1.11E-16,0.457831325,0.542168675,-9.057900959
0.53815261,0.46184739,0,-10.40051506
0.534136546,0.46184739,0.004016064,-10.39606565
0.530120482,0.46184739,0.008032129,-10.3939604
0.526104418,0.46184739,0.012048193,-10.38303415
0.522088353,0.46184739,0.016064257,-10.38294537
0.518072289,0.46184739,0.020080321,-10.37973909
0.514056225,0.46184739,0.024096386,-10.37213546
0.510040161,0.46184739,0.02811245,-10.35306847
0.506024096,0.46184739,0.032128514,-10.34430393
0.502008032,0.46184739,0.036144578,-10.34615201
0.497991968,0.46184739,0.040160643,-10.34015835
0.493975904,0.46184739,0.044176707,-10.3372262
0.489959839,0.46184739,0.048192771,-10.31146342
0.485943775,0.46184739,0.052208835,-10.31082961
0.481927711,0.46184739,0.0562249,-10.3108513
0.477911647,0.46184739,0.060240964,-10.31273047
0.473895582,0.46184739,0.064257028,-10.33440208
0.469879518,0.46184739,0.068273092,-10.339201
0.465863454,0.46184739,0.072289157,-10.33879582
0.46184739,0.46184739,0.076305221,-10.33749103
0.457831325,0.46184739,0.080321285,-10.34215748
0.453815261,0.46184739,0.084337349,-10.36388317
0.449799197,0.46184739,0.088353414,-10.36973937
0.445783133,0.46184739,0.092369478,-10.37214456
0.441767068,0.46184739,0.096385542,-10.42013513
0.437751004,0.46184739,0.100401606,-10.43726765
0.43373494,0.46184739,0.104417671,-10.4416375
0.429718876,0.46184739,0.108433735,-10.47894717
0.425702811,0.46184739,0.112449799,-10.50855956
0.421686747,0.46184739,0.116465863,-10.50855956
0.417670683,0.46184739,0.120481928,-10.51189067
0.413654618,0.46184739,0.124497992,-10.50753815
0.409638554,0.46184739,0.128514056,-10.51199327
0.40562249,0.46184739,0.13253012,-10.51132186
0.401606426,0.46184739,0.136546185,-10.51200874
0.397590361,0.46184739,0.140562249,-10.54505441
0.393574297,0.46184739,0.144578313,-10.55839919
0.389558233,0.46184739,0.148594378,-10.56857732
0.385542169,0.46184739,0.152610442,-10.59743256
0.381526104,0.46184739,0.156626506,-10.59773752
0.37751004,0.46184739,0.16064257,-10.61698761
0.373493976,0.46184739,0.164658635,-10.6241562
0.369477912,0.46184739,0.168674699,-10.63326257
0.365461847,0.46184739,0.172690763,-10.63561448
0.361445783,0.46184739,0.176706827,-10.63592488
0.357429719,0.46184739,0.180722892,-10.63903268
0.353413655,0.46184739,0.184738956,-10.64130985
0.34939759,0.46184739,0.18875502,-10.64566428
0.345381526,0.46184739,0.192771084,-10.64586761
0.341365462,0.46184739,0.196787149,-10.65267187
0.337349398,0.46184739,0.200803213,-10.64670591
0.333333333,0.46184739,0.204819277,-10.64119779
