Mn,Fe,Co,Oxygen Diffusion Coefficient - log(D*)_400C (cm^2/s)
0.626506024,0.168674699,0.204819277,-16.06314524
0.62248996,0.168674699,0.208835341,-16.06251368
0.618473896,0.168674699,0.212851406,-16.06473291
0.614457831,0.168674699,0.21686747,-16.06891668
0.610441767,0.168674699,0.220883534,-16.06003377
0.606425703,0.168674699,0.224899598,-16.05346578
0.602409639,0.168674699,0.228915663,-16.04717431
0.598393574,0.168674699,0.232931727,-16.02549597
0.59437751,0.168674699,0.236947791,-16.02220288
0.590361446,0.168674699,0.240963855,-16.01484781
0.586345382,0.168674699,0.24497992,-15.9891802
0.582329317,0.168674699,0.248995984,-15.91567526
0.578313253,0.168674699,0.253012048,-15.89253548
0.574297189,0.168674699,0.257028112,-15.69578909
0.570281124,0.168674699,0.261044177,-15.66892976
0.56626506,0.168674699,0.265060241,-15.62644044
0.562248996,0.168674699,0.269076305,-15.6299826
0.558232932,0.168674699,0.273092369,-15.66595227
0.554216867,0.168674699,0.277108434,-15.64522211
0.550200803,0.168674699,0.281124498,-15.63408196
0.546184739,0.168674699,0.285140562,-15.62838009
0.542168675,0.168674699,0.289156627,-15.61256643
0.53815261,0.168674699,0.293172691,-15.6084651
0.534136546,0.168674699,0.297188755,-15.55883915
0.530120482,0.168674699,0.301204819,-15.50277117
0.526104418,0.168674699,0.305220884,-15.44457251
0.522088353,0.168674699,0.309236948,-15.33651889
0.518072289,0.168674699,0.313253012,-15.23726632
0.514056225,0.168674699,0.317269076,-15.12904337
0.510040161,0.168674699,0.321285141,-15.08971339
0.506024096,0.168674699,0.325301205,-15.07755142
0.502008032,0.168674699,0.329317269,-15.05071171
0.497991968,0.168674699,0.333333333,-15.04290794
0.493975904,0.168674699,0.337349398,-15.02937945
0.489959839,0.168674699,0.341365462,-14.92997818
0.485943775,0.168674699,0.345381526,-14.91433864
0.481927711,0.168674699,0.34939759,-14.85667368
0.477911647,0.168674699,0.353413655,-14.83029823
0.473895582,0.168674699,0.357429719,-14.76933279
0.469879518,0.168674699,0.361445783,-14.75475307
0.465863454,0.168674699,0.365461847,-14.71478555
0.46184739,0.168674699,0.369477912,-14.67324697
0.457831325,0.168674699,0.373493976,-14.66394506
0.453815261,0.168674699,0.37751004,-14.6475844
0.449799197,0.168674699,0.381526104,-14.64463069
0.445783133,0.168674699,0.385542169,-14.64373579
0.441767068,0.168674699,0.389558233,-14.62211709
0.437751004,0.168674699,0.393574297,-14.55817335
0.43373494,0.168674699,0.397590361,-14.51552986
0.429718876,0.168674699,0.401606426,-14.50630446
0.425702811,0.168674699,0.40562249,-14.4964898
0.421686747,0.168674699,0.409638554,-14.49377019
0.417670683,0.168674699,0.413654618,-14.47061122
0.413654618,0.168674699,0.417670683,-14.46859406
0.409638554,0.168674699,0.421686747,-14.4583635
0.40562249,0.168674699,0.425702811,-14.45286468
0.401606426,0.168674699,0.429718876,-14.45286468
0.397590361,0.168674699,0.43373494,-14.37808594
0.393574297,0.168674699,0.437751004,-14.35909031
0.389558233,0.168674699,0.441767068,-14.33293338
0.385542169,0.168674699,0.445783133,-14.29216157
0.381526104,0.168674699,0.449799197,-14.25632354
0.37751004,0.168674699,0.453815261,-14.16137284
0.373493976,0.168674699,0.457831325,-14.12169127
0.369477912,0.168674699,0.46184739,-14.10080834
0.365461847,0.168674699,0.465863454,-14.07932642
0.361445783,0.168674699,0.469879518,-14.07665492
0.357429719,0.168674699,0.473895582,-14.07212877
0.353413655,0.168674699,0.477911647,-14.05839072
0.34939759,0.168674699,0.481927711,-14.01476047
0.345381526,0.168674699,0.485943775,-13.99204904
0.341365462,0.168674699,0.489959839,-13.92702217
0.337349398,0.168674699,0.493975904,-13.89142405
0.333333333,0.168674699,0.497991968,-13.8757751
0.329317269,0.168674699,0.502008032,-13.85699497
0.325301205,0.168674699,0.506024096,-13.81868599
0.321285141,0.168674699,0.510040161,-13.79125142
0.317269076,0.168674699,0.514056225,-13.78986611
0.313253012,0.168674699,0.518072289,-13.77918561
0.309236948,0.168674699,0.522088353,-13.72780149
0.305220884,0.168674699,0.526104418,-13.69344019
0.301204819,0.168674699,0.530120482,-13.67603043
0.297188755,0.168674699,0.534136546,-13.59976537
0.293172691,0.168674699,0.53815261,-13.56239464
0.289156627,0.168674699,0.542168675,-13.5517201
0.285140562,0.168674699,0.546184739,-13.55062401
0.281124498,0.168674699,0.550200803,-13.54019037
0.277108434,0.168674699,0.554216867,-13.53038851
0.273092369,0.168674699,0.558232932,-13.52222734
0.269076305,0.168674699,0.562248996,-13.52222734
0.265060241,0.168674699,0.56626506,-13.52226887
0.261044177,0.168674699,0.570281124,-13.52226887
0.257028112,0.168674699,0.574297189,-13.51816417
0.253012048,0.168674699,0.578313253,-13.51467722
0.248995984,0.168674699,0.582329317,-13.51467722
0.24497992,0.168674699,0.586345382,-13.51228264
0.240963855,0.168674699,0.590361446,-13.50424623
0.236947791,0.168674699,0.59437751,-13.49422084
0.232931727,0.168674699,0.598393574,-13.42950673
0.228915663,0.168674699,0.602409639,-13.40409088
0.224899598,0.168674699,0.606425703,-13.38181032
0.220883534,0.168674699,0.610441767,-13.37158158
0.21686747,0.168674699,0.614457831,-13.34954096
0.212851406,0.168674699,0.618473896,-13.33943323
0.208835341,0.168674699,0.62248996,-13.33278493
0.204819277,0.168674699,0.626506024,-13.33164023
0.200803213,0.168674699,0.630522088,-13.33001954
0.196787149,0.168674699,0.634538153,-13.31491182
0.192771084,0.168674699,0.638554217,-13.31133976
0.18875502,0.168674699,0.642570281,-13.31133976
0.184738956,0.168674699,0.646586345,-13.30132179
0.180722892,0.168674699,0.65060241,-13.29602978
0.176706827,0.168674699,0.654618474,-13.29602978
0.172690763,0.168674699,0.658634538,-13.28921143
0.168674699,0.168674699,0.662650602,-13.28420484
0.164658635,0.168674699,0.666666667,-13.28420484
0.16064257,0.168674699,0.670682731,-13.27970315
0.156626506,0.168674699,0.674698795,-13.27605987
0.152610442,0.168674699,0.678714859,-13.27418699
0.148594378,0.168674699,0.682730924,-13.26637501
0.144578313,0.168674699,0.686746988,-13.26063583
0.140562249,0.168674699,0.690763052,-13.2502611
0.136546185,0.168674699,0.694779116,-13.24422539
0.13253012,0.168674699,0.698795181,-13.24228029
0.128514056,0.168674699,0.702811245,-13.23783292
0.124497992,0.168674699,0.706827309,-13.23078669
0.120481928,0.168674699,0.710843373,-13.22893972
0.116465863,0.168674699,0.714859438,-13.22893972
0.112449799,0.168674699,0.718875502,-13.22788838
0.108433735,0.168674699,0.722891566,-13.22388959
0.104417671,0.168674699,0.726907631,-13.20618727
0.100401606,0.168674699,0.730923695,-13.20522308
0.096385542,0.168674699,0.734939759,-13.20366553
0.092369478,0.168674699,0.738955823,-13.20366553
0.088353414,0.168674699,0.742971888,-13.19705808
0.084337349,0.168674699,0.746987952,-13.15742476
0.080321285,0.168674699,0.751004016,-13.1535403
0.076305221,0.168674699,0.75502008,-13.14323605
0.072289157,0.168674699,0.759036145,-13.13496077
0.068273092,0.168674699,0.763052209,-13.12361888
0.064257028,0.168674699,0.767068273,-13.11864682
0.060240964,0.168674699,0.771084337,-13.11864682
0.0562249,0.168674699,0.775100402,-13.11864682
0.052208835,0.168674699,0.779116466,-13.11864682
0.048192771,0.168674699,0.78313253,-13.11864682
0.044176707,0.168674699,0.787148594,-13.11864682
0.040160643,0.168674699,0.791164659,-13.11864682
0.036144578,0.168674699,0.795180723,-13.11864682
0.032128514,0.168674699,0.799196787,-13.11864682
0.02811245,0.168674699,0.803212851,-13.11864682
0.024096386,0.168674699,0.807228916,-13.11864682
0.020080321,0.168674699,0.81124498,-13.11864682
0.016064257,0.168674699,0.815261044,-13.11864682
0.012048193,0.168674699,0.819277108,-13.11864682
0.008032129,0.168674699,0.823293173,-13.11864682
0.004016064,0.168674699,0.827309237,-13.11864682
1.11E-16,0.168674699,0.831325301,-13.11864682
0.827309237,0.172690763,0,-16.16058438
0.823293173,0.172690763,0.004016064,-16.16058438
0.819277108,0.172690763,0.008032129,-16.16058438
0.815261044,0.172690763,0.012048193,-16.16058438
0.81124498,0.172690763,0.016064257,-16.16058438
0.807228916,0.172690763,0.020080321,-16.16058438
0.803212851,0.172690763,0.024096386,-16.16058438
0.799196787,0.172690763,0.02811245,-16.16058438
0.795180723,0.172690763,0.032128514,-16.16058438
0.791164659,0.172690763,0.036144578,-16.16058438
0.787148594,0.172690763,0.040160643,-16.16058438
0.78313253,0.172690763,0.044176707,-16.16058438
0.779116466,0.172690763,0.048192771,-16.16058438
0.775100402,0.172690763,0.052208835,-16.16058438
0.771084337,0.172690763,0.0562249,-16.16058438
0.767068273,0.172690763,0.060240964,-16.16058438
0.763052209,0.172690763,0.064257028,-16.16058438
0.759036145,0.172690763,0.068273092,-16.16058438
0.75502008,0.172690763,0.072289157,-16.16058438
0.751004016,0.172690763,0.076305221,-16.16058438
0.746987952,0.172690763,0.080321285,-16.16058438
0.742971888,0.172690763,0.084337349,-16.16058438
0.738955823,0.172690763,0.088353414,-16.16058438
0.734939759,0.172690763,0.092369478,-16.16058438
0.730923695,0.172690763,0.096385542,-16.16058438
0.726907631,0.172690763,0.100401606,-16.16058438
0.722891566,0.172690763,0.104417671,-16.16058438
0.718875502,0.172690763,0.108433735,-16.16058438
0.714859438,0.172690763,0.112449799,-16.16058438
0.710843373,0.172690763,0.116465863,-16.16058438
0.706827309,0.172690763,0.120481928,-16.16058438
0.702811245,0.172690763,0.124497992,-16.16058438
0.698795181,0.172690763,0.128514056,-16.16058438
0.694779116,0.172690763,0.13253012,-16.16058438
0.690763052,0.172690763,0.136546185,-16.16017935
0.686746988,0.172690763,0.140562249,-16.16017935
0.682730924,0.172690763,0.144578313,-16.15784271
0.678714859,0.172690763,0.148594378,-16.15784271
0.674698795,0.172690763,0.152610442,-16.15784271
0.670682731,0.172690763,0.156626506,-16.15784271
0.666666667,0.172690763,0.16064257,-16.15652211
0.662650602,0.172690763,0.164658635,-16.15125972
0.658634538,0.172690763,0.168674699,-16.13496174
0.654618474,0.172690763,0.172690763,-16.12340301
0.65060241,0.172690763,0.176706827,-16.09729508
0.646586345,0.172690763,0.180722892,-16.0124686
0.642570281,0.172690763,0.184738956,-16.00266174
0.638554217,0.172690763,0.18875502,-15.99188
0.634538153,0.172690763,0.192771084,-16.01268584
0.630522088,0.172690763,0.196787149,-16.03599203
0.626506024,0.172690763,0.200803213,-16.04359891
0.62248996,0.172690763,0.204819277,-16.05176142
0.618473896,0.172690763,0.208835341,-16.05398065
0.614457831,0.172690763,0.212851406,-16.05512053
0.610441767,0.172690763,0.21686747,-16.05000713
0.606425703,0.172690763,0.220883534,-16.04067808
0.602409639,0.172690763,0.224899598,-16.03642205
0.598393574,0.172690763,0.228915663,-16.01608172
0.59437751,0.172690763,0.232931727,-16.01031118
0.590361446,0.172690763,0.236947791,-16.00906911
0.586345382,0.172690763,0.240963855,-15.98448775
0.582329317,0.172690763,0.24497992,-15.91545281
0.578313253,0.172690763,0.248995984,-15.8885045
0.574297189,0.172690763,0.253012048,-15.71028334
0.570281124,0.172690763,0.257028112,-15.66562774
0.56626506,0.172690763,0.261044177,-15.62955426
0.562248996,0.172690763,0.265060241,-15.62945352
0.558232932,0.172690763,0.269076305,-15.658214
0.554216867,0.172690763,0.273092369,-15.67298659
0.550200803,0.172690763,0.277108434,-15.62340585
0.546184739,0.172690763,0.281124498,-15.62460902
0.542168675,0.172690763,0.285140562,-15.61917005
0.53815261,0.172690763,0.289156627,-15.59925506
0.534136546,0.172690763,0.293172691,-15.5972145
0.530120482,0.172690763,0.297188755,-15.53973189
0.526104418,0.172690763,0.301204819,-15.45548534
0.522088353,0.172690763,0.305220884,-15.4370694
0.518072289,0.172690763,0.309236948,-15.33741697
0.514056225,0.172690763,0.313253012,-15.21090583
0.510040161,0.172690763,0.317269076,-15.09277068
0.506024096,0.172690763,0.321285141,-15.07187901
0.502008032,0.172690763,0.325301205,-15.046078
0.497991968,0.172690763,0.329317269,-15.03730775
0.493975904,0.172690763,0.333333333,-15.02377926
0.489959839,0.172690763,0.337349398,-14.92588959
0.485943775,0.172690763,0.341365462,-14.91869961
0.481927711,0.172690763,0.345381526,-14.85203209
0.477911647,0.172690763,0.34939759,-14.84143012
0.473895582,0.172690763,0.353413655,-14.81982129
0.469879518,0.172690763,0.357429719,-14.76350824
0.465863454,0.172690763,0.361445783,-14.72726478
0.46184739,0.172690763,0.365461847,-14.71086269
0.457831325,0.172690763,0.369477912,-14.6681818
0.453815261,0.172690763,0.373493976,-14.66029856
0.449799197,0.172690763,0.37751004,-14.63941764
0.445783133,0.172690763,0.381526104,-14.64102422
0.441767068,0.172690763,0.385542169,-14.64102422
0.437751004,0.172690763,0.389558233,-14.61220481
0.43373494,0.172690763,0.393574297,-14.51273557
0.429718876,0.172690763,0.397590361,-14.50369587
0.425702811,0.172690763,0.401606426,-14.50132338
0.421686747,0.172690763,0.40562249,-14.49094205
0.417670683,0.172690763,0.409638554,-14.46727841
0.413654618,0.172690763,0.413654618,-14.46361298
0.409638554,0.172690763,0.417670683,-14.45338243
0.40562249,0.172690763,0.421686747,-14.45338243
0.401606426,0.172690763,0.425702811,-14.44788361
0.397590361,0.172690763,0.429718876,-14.38264863
0.393574297,0.172690763,0.43373494,-14.35586929
0.389558233,0.172690763,0.437751004,-14.33153676
0.385542169,0.172690763,0.441767068,-14.30605688
0.381526104,0.172690763,0.445783133,-14.25797176
0.37751004,0.172690763,0.449799197,-14.16137284
0.373493976,0.172690763,0.453815261,-14.12169127
0.369477912,0.172690763,0.457831325,-14.10762047
0.365461847,0.172690763,0.46184739,-14.08300786
0.361445783,0.172690763,0.465863454,-14.08137513
0.357429719,0.172690763,0.469879518,-14.07212877
0.353413655,0.172690763,0.473895582,-14.06602754
0.34939759,0.172690763,0.477911647,-14.02884785
0.345381526,0.172690763,0.481927711,-14.0090041
0.341365462,0.172690763,0.485943775,-13.94298535
0.337349398,0.172690763,0.489959839,-13.89938869
0.333333333,0.172690763,0.493975904,-13.88004725
0.329317269,0.172690763,0.497991968,-13.85803333
0.325301205,0.172690763,0.502008032,-13.81868599
0.321285141,0.172690763,0.506024096,-13.79125142
0.317269076,0.172690763,0.510040161,-13.78986611
0.313253012,0.172690763,0.514056225,-13.7868162
0.309236948,0.172690763,0.518072289,-13.78484476
0.305220884,0.172690763,0.522088353,-13.74852373
0.301204819,0.172690763,0.526104418,-13.71629333
0.297188755,0.172690763,0.530120482,-13.70011233
0.293172691,0.172690763,0.534136546,-13.60539928
0.289156627,0.172690763,0.53815261,-13.56424225
0.285140562,0.172690763,0.542168675,-13.56056491
0.281124498,0.172690763,0.546184739,-13.55644687
0.277108434,0.172690763,0.550200803,-13.53227404
0.273092369,0.172690763,0.554216867,-13.52707515
0.269076305,0.172690763,0.558232932,-13.520787
0.265060241,0.172690763,0.562248996,-13.520787
0.261044177,0.172690763,0.56626506,-13.51895578
0.257028112,0.172690763,0.570281124,-13.51895578
0.253012048,0.172690763,0.574297189,-13.51551667
0.248995984,0.172690763,0.578313253,-13.51069243
0.24497992,0.172690763,0.582329317,-13.51069243
0.240963855,0.172690763,0.586345382,-13.50283246
0.236947791,0.172690763,0.590361446,-13.49274086
0.232931727,0.172690763,0.59437751,-13.45149781
0.228915663,0.172690763,0.598393574,-13.4283552
0.224899598,0.172690763,0.602409639,-13.38943638
0.220883534,0.172690763,0.606425703,-13.38398111
0.21686747,0.172690763,0.610441767,-13.36112388
0.212851406,0.172690763,0.614457831,-13.34912597
0.208835341,0.172690763,0.618473896,-13.34264442
0.204819277,0.172690763,0.62248996,-13.34000431
0.200803213,0.172690763,0.626506024,-13.33838361
0.196787149,0.172690763,0.630522088,-13.328598
0.192771084,0.172690763,0.634538153,-13.32502594
0.18875502,0.172690763,0.638554217,-13.32502594
0.184738956,0.172690763,0.642570281,-13.32366196
0.180722892,0.172690763,0.646586345,-13.31417777
0.176706827,0.172690763,0.65060241,-13.31101951
0.172690763,0.172690763,0.654618474,-13.31101951
0.168674699,0.172690763,0.658634538,-13.30010949
0.164658635,0.172690763,0.662650602,-13.29919458
0.16064257,0.172690763,0.666666667,-13.2957792
0.156626506,0.172690763,0.670682731,-13.28885906
0.152610442,0.172690763,0.674698795,-13.28885906
0.148594378,0.172690763,0.678714859,-13.28301797
0.144578313,0.172690763,0.682730924,-13.27820385
0.140562249,0.172690763,0.686746988,-13.27547709
0.136546185,0.172690763,0.690763052,-13.26135459
0.13253012,0.172690763,0.694779116,-13.26136404
0.128514056,0.172690763,0.698795181,-13.25496212
0.124497992,0.172690763,0.702811245,-13.25023947
0.120481928,0.172690763,0.706827309,-13.24976801
0.116465863,0.172690763,0.710843373,-13.24839249
0.112449799,0.172690763,0.714859438,-13.24734115
0.108433735,0.172690763,0.718875502,-13.24734115
0.104417671,0.172690763,0.722891566,-13.24293441
0.100401606,0.172690763,0.726907631,-13.22960223
0.096385542,0.172690763,0.730923695,-13.22833852
0.092369478,0.172690763,0.734939759,-13.22833852
0.088353414,0.172690763,0.738955823,-13.2264612
0.084337349,0.172690763,0.742971888,-13.21920073
0.080321285,0.172690763,0.746987952,-13.18884324
0.076305221,0.172690763,0.751004016,-13.18682543
0.072289157,0.172690763,0.75502008,-13.17755951
0.068273092,0.172690763,0.759036145,-13.17276618
0.064257028,0.172690763,0.763052209,-13.16325898
0.060240964,0.172690763,0.767068273,-13.16187608
0.0562249,0.172690763,0.771084337,-13.16187608
0.052208835,0.172690763,0.775100402,-13.16187608
0.048192771,0.172690763,0.779116466,-13.16187608
